user	entity	weight
205	118	939
205	199	5440
205	254	1189
205	303	923
205	577	843
205	659	730
205	770	577
205	1100	2159
205	1136	1125
205	1137	620
206	46	468
206	187	74
206	223	51
206	252	44
206	413	104
206	474	59
206	863	46
206	1138	87
206	1139	56
206	1140	44
207	72	238
207	90	1327
207	254	149
207	280	155
207	302	193
207	305	273
207	378	1181
207	382	258
207	906	227
207	1141	546
207	1142	526
207	1143	386
207	1144	361
207	1145	189
208	3	46
208	7	114
208	12	86
208	325	44
208	393	328
208	395	84
208	545	37
208	1146	287
208	1147	195
208	1148	98
208	1149	53
208	1150	44
208	1151	43
208	1152	33
209	47	28
209	74	217
209	75	21
209	79	237
209	81	55
209	87	74
209	96	49
209	115	63
209	118	154
209	127	69
209	133	82
209	171	78
209	560	27
209	1153	106
209	1154	37
210	52	107
210	192	266
210	254	407
210	445	7898
210	1155	205
210	1156	98
211	4	102
211	13	6713
211	41	110
211	44	149
211	52	369
211	118	448
211	129	83
211	392	196
211	445	709
211	528	184
211	569	95
211	1157	186
212	242	25
212	243	87
212	245	112
212	250	104
212	347	52
212	532	102
212	535	61
212	536	41
212	806	46
212	1158	89
212	1159	49
212	1160	45
212	1161	40
212	1162	40
212	1163	40
212	1164	39
212	1165	37
212	1166	27
212	1167	23
213	36	390
213	46	722
213	52	603
213	55	1523
213	60	323
213	70	502
213	96	444
213	102	1447
213	119	822
213	212	588
213	581	630
213	597	1034
214	87	138
214	171	156
214	380	356
214	538	75
214	897	296
214	1016	71
215	1023	10
215	1168	39
215	1169	24
215	1170	24
215	1171	11
215	1172	10
215	1173	10
216	80	51
216	231	60
216	275	303
216	295	141
216	359	46
216	445	174
216	498	52
216	767	43
216	891	382
216	957	43
216	1174	123
216	1175	81
216	1176	76
216	1177	44
216	1178	37
217	53	129
217	541	1805
217	932	148
217	1094	108
217	1179	161
218	36	183
218	224	309
218	303	153
218	427	64
218	445	193
218	771	84
219	41	1985
219	78	1438
219	79	915
219	89	972
219	95	1329
219	96	3486
219	114	2349
219	118	11844
219	286	1407
219	575	5723
219	714	3887
219	754	1005
219	772	2311
219	1180	998
220	46	67
220	55	65
220	105	57
220	109	881
220	154	64
220	607	531
220	1092	402
220	1181	101
220	1182	53
220	1183	52
223	75	1977
223	79	2720
223	87	1983
223	91	1476
223	184	1676
223	237	1012
223	832	815
223	951	877
223	1188	2258
224	85	192
224	257	280
224	277	199
224	498	150
224	608	258
224	883	195
225	218	706
225	220	2809
225	395	546
225	581	527
225	800	519
225	1077	1487
225	1189	2332
226	74	545
226	79	1108
226	87	1163
226	134	1059
226	135	245
226	184	187
226	185	1262
226	254	154
226	376	108
227	87	427
227	98	79
227	99	127
227	101	345
227	127	321
227	135	84
227	184	86
227	377	666
227	566	201
227	758	426
227	759	2832
227	761	141
227	1190	328
228	51	8
228	53	8
228	196	8
228	297	9
228	719	11
228	1191	14
228	1192	12
228	1193	9
228	1194	9
229	47	3
229	77	3
229	87	29
229	126	2
229	128	3
229	223	1
229	325	1
229	540	1
229	802	18
229	968	3
229	1195	1
229	1196	1
229	1197	1
230	78	443
230	87	328
230	115	16105
230	126	335
230	267	345
230	1198	427
230	1199	353
231	72	104
231	77	196
231	80	126
231	81	85
231	87	87
231	98	77
231	132	242
231	135	317
231	1200	161
231	1201	89
232	73	778
232	74	257
232	77	2229
232	81	432
232	87	341
232	692	1089
232	1202	2713
232	1203	2641
232	1204	1012
232	1205	711
232	1206	497
233	55	87
233	96	63
233	127	59
233	254	143
233	267	73
233	376	507
233	698	22
233	861	117
233	1207	9
233	1208	8
234	67	832
234	74	411
234	96	517
234	107	362
234	426	660
234	601	1112
234	735	2240
234	1209	458
234	1210	426
234	1211	345
234	1212	232
235	7	601
235	34	163
235	36	194
235	42	2094
235	211	1374
235	250	172
235	289	391
235	655	369
235	806	175
235	927	143
235	1213	644
235	1214	491
235	1215	401
235	1216	159
235	1217	140
236	45	406
236	52	623
236	55	618
236	126	414
236	136	1285
236	386	488
236	389	1099
236	694	1575
236	1218	772
236	1219	413
237	36	350
237	46	1135
237	53	70
237	57	162
237	105	4168
237	109	342
237	111	114
237	159	342
237	221	766
237	354	204
237	571	1066
238	109	337
238	362	1561
238	450	412
238	947	783
238	1220	504
238	1221	374
238	1222	355
238	1223	336
240	80	136
240	98	102
240	118	156
240	376	75
240	404	176
241	3	1295
241	34	1301
241	42	3787
241	109	780
241	654	548
241	655	1705
241	755	1005
241	1118	545
241	1225	1751
241	1226	705
241	1227	568
242	73	169
242	74	83
242	75	93
242	77	80
242	87	158
242	115	75
242	202	127
242	372	162
242	1228	297
242	1229	77
243	22	3234
243	24	1369
243	72	2414
243	104	800
243	117	418
243	131	1323
243	137	591
243	237	2130
243	252	772
243	413	519
243	483	781
243	957	576
244	46	458
244	47	124
244	52	95
244	55	269
244	61	137
244	105	177
244	118	240
244	125	141
244	133	117
244	190	246
244	920	208
244	1153	141
244	1230	385
244	1231	181
247	575	105
247	808	130
247	1040	120
247	1238	644
247	1239	247
247	1240	204
247	1241	163
247	1242	141
247	1243	109
248	72	91
248	73	152
248	78	100
248	79	44
248	81	158
248	87	45
248	98	1143
248	131	87
248	135	382
248	185	120
248	263	133
248	274	53
248	538	167
248	698	124
248	919	47
248	1244	140
248	1245	34
249	47	287
249	79	325
249	96	246
249	118	1310
249	210	630
249	253	462
249	303	1151
249	714	313
249	772	274
249	776	291
249	802	316
249	808	241
249	902	226
249	1082	253
249	1246	502
250	36	1132
250	42	334
250	53	2699
250	191	258
250	250	357
250	362	789
250	426	273
250	936	495
250	941	988
250	1247	2336
250	1248	1633
250	1249	436
250	1250	260
250	1251	257
251	46	87
251	105	480
251	325	312
251	1183	94
251	1252	242
251	1253	223
251	1254	112
251	1255	84
251	1256	61
252	79	481
252	98	1152
252	131	177
252	132	465
252	137	595
252	184	425
252	185	947
252	361	503
252	385	1211
252	832	1933
252	951	236
252	1218	199
252	1257	807
252	1258	248
253	52	499
253	61	460
253	63	605
253	74	930
253	87	788
253	88	347
253	91	510
253	104	1337
253	134	925
253	171	1053
253	237	509
253	364	383
253	539	510
253	859	392
253	918	452
253	1259	352
253	1260	335
254	102	996
254	210	474
254	219	993
254	920	436
254	1172	2108
254	1180	552
254	1261	2743
254	1262	690
254	1263	369
255	52	498
255	155	288
255	314	217
255	460	891
255	465	415
255	475	128
255	477	163
255	482	245
255	486	998
255	582	242
255	707	175
255	727	648
255	1264	525
255	1265	348
256	41	554
256	45	3490
256	61	1131
256	63	1175
256	75	539
256	80	429
256	87	3130
256	917	468
256	1200	355
256	1259	503
256	1260	581
256	1266	1852
257	0	152
257	4	261
257	8	137
257	10	114
257	13	985
257	15	176
257	17	150
257	307	108
257	329	245
257	330	318
257	331	231
257	332	286
257	333	136
257	336	95
257	337	326
257	343	172
257	344	101
257	345	122
257	971	91
257	1267	231
257	1268	170
257	1269	105
257	1270	99
257	1271	87
257	1272	79
257	1273	77
258	73	9
258	74	2
258	79	13
258	87	10
258	133	3
258	184	13
258	185	7
258	206	2
258	254	2
258	437	5
258	915	3
258	919	7
258	1274	14
260	126	362
260	130	134
260	176	91
260	438	151
260	442	474
260	558	59
260	673	296
260	897	804
260	1275	366
260	1276	148
260	1277	111
260	1278	96
260	1279	85
260	1280	57
261	96	330
261	102	847
261	136	1190
261	208	559
261	303	375
261	376	772
261	494	761
261	906	319
261	1098	307
261	1281	419
261	1282	328
261	1283	321
262	286	665
262	450	779
262	924	272
262	947	111
262	1029	112
262	1147	135
262	1220	220
262	1284	316
262	1285	315
262	1286	196
262	1287	163
262	1288	152
262	1289	123
262	1290	118
262	1291	109
262	1292	108
263	26	585
263	28	446
263	96	262
263	257	316
263	276	250
263	442	371
263	499	313
263	542	160
263	544	451
263	879	281
263	1057	218
263	1278	168
263	1293	493
263	1294	368
264	38	280
264	118	353
264	192	984
264	261	294
264	883	464
264	1093	1863
264	1295	3375
264	1296	343
265	102	241
265	119	291
265	165	415
265	280	243
265	286	200
265	776	623
265	1012	2011
265	1283	133
265	1297	142
266	37	149
266	41	146
266	133	100
266	190	96
266	221	107
266	252	87
266	353	60
266	354	101
266	355	69
266	385	107
266	499	53
266	1298	74
267	78	528
267	79	441
267	91	701
267	110	265
267	115	1375
267	130	209
267	137	611
267	184	224
267	185	429
267	377	1253
267	1018	440
268	542	191
268	740	413
268	805	99
268	1299	224
268	1300	223
268	1301	85
268	1302	85
269	36	54
269	41	602
269	60	74
269	96	42
269	253	24
269	542	18
269	659	29
269	738	17
269	1303	41
270	107	2
270	764	1
270	770	1
270	1304	1
270	1305	1
271	73	1463
271	79	1407
271	87	3210
271	135	741
271	171	1023
271	184	921
271	206	506
271	363	677
271	377	920
271	1201	2004
271	1202	705
273	96	917
273	119	281
273	128	752
273	302	412
273	406	384
273	589	293
273	802	419
273	1030	435
273	1309	424
273	1310	332
273	1311	327
273	1312	292
273	1313	274
274	66	552
274	445	164
274	953	165
274	1199	124
274	1314	910
274	1315	487
274	1316	316
274	1317	212
275	13	33
275	109	20
275	257	50
275	445	95
275	498	31
275	499	24
275	1318	24
277	6	639
277	7	370
277	11	549
277	13	552
277	14	528
277	35	397
277	52	3460
277	57	631
277	197	1053
277	331	497
277	333	432
277	857	519
277	934	629
277	1319	1628
277	1320	1025
277	1321	643
278	96	60
278	98	722
278	254	38
278	373	74
278	377	345
278	399	70
278	1322	132
278	1323	44
279	118	533
279	212	2540
279	218	547
279	302	286
279	303	215
279	398	2098
279	1119	179
279	1172	870
279	1261	269
280	22	67
280	36	77
280	110	192
280	187	173
280	275	263
280	358	115
280	438	171
280	507	69
280	863	75
280	1324	395
280	1325	392
280	1326	95
280	1327	77
280	1328	64
281	96	11
281	190	16
281	241	169
281	805	60
281	1329	31
281	1330	25
281	1331	15
281	1332	11
282	34	559
282	36	2504
282	52	630
282	109	322
282	228	333
282	362	518
282	673	504
282	1249	343
282	1333	442
282	1334	326
283	20	68
283	21	174
283	80	59
283	261	58
283	474	101
283	479	78
283	483	95
283	844	148
283	854	67
283	1335	135
283	1336	131
283	1337	92
283	1338	69
283	1339	68
284	119	6
284	286	7
284	531	22
284	575	16
284	756	17
284	1063	13
284	1340	7
284	1341	4
284	1342	4
285	52	147
285	96	122
285	102	84
285	133	193
285	134	188
285	250	79
285	998	55
285	1022	58
286	66	186
286	74	114
286	77	80
286	87	781
286	98	128
286	115	83
286	117	80
286	127	180
286	133	98
286	373	79
286	399	194
288	36	195
288	52	517
288	102	199
288	109	209
288	278	222
288	286	212
288	1345	2091
288	1346	1302
288	1347	1037
288	1348	915
288	1349	671
288	1350	462
288	1351	202
289	36	340
289	46	16566
289	52	286
289	55	968
289	78	707
289	80	224
289	96	495
289	102	4119
289	105	580
289	107	2289
289	118	1698
289	133	1214
289	136	1263
289	235	345
289	920	1018
290	25	8
290	276	6
290	361	4
290	1057	7
290	1352	8
290	1353	6
290	1354	5
291	79	348
291	184	337
291	185	290
291	377	2582
291	382	4
291	538	75
291	1355	56
291	1356	54
291	1357	44
291	1358	31
291	1359	29
291	1360	29
291	1361	28
292	34	875
292	36	123065
292	109	191
292	362	2453
292	1362	949
293	102	411
293	681	171
293	1363	922
293	1364	442
293	1365	139
293	1366	120
294	52	67
294	200	166
294	406	97
294	1333	64
294	1367	228
294	1368	127
294	1369	109
294	1370	87
294	1371	70
294	1372	69
294	1373	60
294	1374	58
294	1375	57
295	36	725
295	52	291
295	241	361
295	242	391
295	347	303
295	392	574
295	941	353
295	1148	258
296	1376	7
296	1377	6
296	1378	3
296	1379	3
296	1380	3
296	1381	3
296	1382	3
296	1383	2
297	53	769
297	56	419
297	141	433
297	159	346
297	163	1000
297	223	550
297	453	629
297	615	652
297	695	622
297	863	1002
297	1253	412
297	1384	593
297	1385	518
297	1386	409
297	1387	405
297	1388	336
297	1389	332
297	1390	329
298	46	316
298	47	608
298	61	204
298	78	618
298	280	1347
298	863	199
298	1140	1930
298	1391	974
298	1392	877
298	1393	791
298	1394	393
298	1395	237
298	1396	202
299	41	236
299	46	799
299	105	377
299	133	257
299	190	223
299	391	118
299	399	351
299	413	484
299	863	212
299	1259	200
299	1397	1097
299	1398	173
299	1399	166
299	1400	106
300	43	445
300	188	2804
300	190	409
300	347	141
300	1253	941
300	1397	132
300	1401	247
300	1402	188
301	55	164
301	127	149
301	171	135
301	188	161
301	194	149
301	235	154
301	469	775
301	528	168
301	863	276
302	66	183
302	73	191
302	75	322
302	126	7609
302	131	292
302	135	1056
302	1258	3781
302	1315	192
302	1403	361
303	36	318
303	55	1265
303	102	811
303	138	948
303	187	323
303	325	467
303	788	581
303	920	134
303	1103	1048
304	36	19
304	37	34
304	109	27
304	136	61
304	277	53
304	354	29
304	445	49
304	483	136
304	878	65
304	956	35
304	1315	58
304	1404	31
304	1405	27
304	1406	19
304	1407	19
305	55	120
305	74	53
305	75	118
305	80	111
305	96	124
305	98	77
305	118	102
305	133	153
305	135	128
305	185	852
306	13	626
306	96	125
306	116	346
306	118	113
306	227	87
306	332	97
306	445	611
306	1001	96
306	1408	58
307	21	110
307	200	74
307	1234	134
307	1311	94
307	1374	168
308	36	511
308	210	2694
308	217	456
308	242	908
308	243	739
308	1224	443
310	72	91
310	77	67
310	80	55
310	128	55
310	130	106
310	135	60
310	137	63
310	237	1093
310	361	617
310	376	62
310	378	86
310	1409	153
310	1410	93
310	1411	76
310	1412	71
310	1413	57
310	1414	52
311	22	224
311	235	204
311	572	221
311	821	167
311	838	237
311	918	1500
311	1218	380
311	1415	633
311	1416	322
311	1417	252
311	1418	208
312	78	324
312	93	697
312	99	442
312	566	290
312	758	327
312	1199	311
312	1316	521
312	1419	574
312	1420	321
312	1421	298
313	4	761
313	5	138
313	7	100
313	15	424
313	217	382
313	241	4391
313	245	728
313	333	130
313	806	350
313	1029	264
313	1117	383
313	1422	157
314	41	171
314	52	118
314	118	225
314	184	260
314	699	242
314	700	137
314	1122	149
314	1185	339
314	1186	226
314	1423	173
314	1424	128
315	46	762
315	47	234
315	52	291
315	55	1047
315	80	718
315	96	483
315	105	243
315	118	285
315	127	365
315	863	283
315	1259	188
316	46	192
316	96	932
316	119	986
316	125	187
316	543	223
316	545	192
316	655	272
316	738	259
316	771	757
316	1184	187
316	1425	399
316	1426	380
316	1427	196
316	1428	163
317	36	857
317	52	137
317	556	11492
317	947	203
317	949	22370
317	1429	6735
317	1430	1104
317	1431	468
317	1432	306
317	1433	302
317	1434	170
317	1435	132
318	87	504
318	127	7737
318	128	2121
318	136	1205
318	235	2624
318	267	2340
318	356	411
318	979	670
318	1436	207
319	46	422
319	210	354
319	826	707
319	827	404
319	1131	1165
319	1262	662
319	1437	745
319	1438	684
320	8	416
320	21	463
320	22	409
320	53	557
320	110	817
320	147	294
320	184	302
320	307	325
320	329	320
320	332	280
320	681	383
320	886	473
320	902	293
320	939	432
320	988	361
320	1439	1155
320	1440	919
320	1441	638
320	1442	488
320	1443	406
320	1444	383
321	126	59
321	216	82
321	325	49
321	1167	41
321	1445	93
321	1446	93
321	1447	47
322	77	784
322	80	499
322	118	1079
322	128	2319
322	136	5475
322	137	810
322	206	420
322	210	687
322	376	2691
322	1344	872
322	1448	2237
322	1449	2040
322	1450	951
322	1451	557
322	1452	504
324	36	283
324	42	275
324	241	1022
324	250	243
324	284	278
324	289	354
324	348	311
324	747	266
324	928	1698
324	1216	616
324	1445	1162
324	1453	304
324	1454	239
325	0	3466
325	5	176
325	6	263
325	331	198
325	341	530
325	460	348
325	478	193
325	732	225
325	1275	190
325	1422	224
325	1455	229
325	1456	213
326	79	135
326	87	153
326	96	245
326	127	90
326	134	110
326	135	91
326	399	76
326	560	96
326	917	269
326	976	104
327	81	149
327	98	128
327	130	61
327	137	206
327	185	67
327	268	283
327	269	788
327	270	225
327	692	203
327	1258	291
327	1408	62
327	1457	64
328	46	292
328	96	776
328	105	187
328	254	219
328	280	316
328	708	294
328	859	179
328	1458	414
328	1459	285
328	1460	184
329	46	1006
329	52	1158
329	55	521
329	61	474
329	72	680
329	74	492
329	117	906
329	127	660
329	132	602
329	236	1987
329	237	1813
329	252	649
329	385	551
329	1257	467
329	1461	1502
330	78	543
330	79	1031
330	87	258
330	171	293
330	184	257
330	185	1205
330	437	1681
330	538	1198
330	1199	320
331	91	1270
331	98	47
331	254	70
331	267	96
331	372	54
331	399	103
331	919	49
331	923	77
331	1230	180
331	1462	525
331	1463	350
332	55	45
332	63	83
332	75	45
332	77	61
332	134	62
332	377	83
332	399	3235
332	863	64
332	1464	98
333	66	121
333	78	32
333	87	126
333	96	46
333	98	36
333	1026	73
333	1185	42
333	1465	32
333	1466	28
334	46	6138
334	52	1839
334	96	366
334	105	1274
334	190	820
334	250	862
334	392	8272
334	523	638
334	652	2391
334	740	1710
334	946	656
334	1103	1079
334	1467	1686
335	41	1288
335	45	11567
335	87	496
335	115	1854
335	118	474
335	126	1778
335	145	512
335	171	853
335	433	1281
335	551	1699
335	1468	2231
335	1469	785
336	24	359
336	35	5599
336	96	603
336	118	1048
336	187	327
336	196	835
336	197	1618
336	253	385
336	438	1683
336	474	1692
336	673	910
336	729	1160
336	752	1702
336	771	319
336	1470	1524
336	1471	322
337	3	336
337	1150	114
337	1472	251
337	1473	83
337	1474	27
337	1475	27
338	36	127
338	805	4868
338	1330	503
338	1476	385
339	73	349
339	77	283
339	79	1563
339	80	529
339	81	401
339	87	2101
339	98	288
339	130	318
339	133	272
339	134	343
339	135	536
339	185	468
339	538	265
340	80	195
340	126	251
340	127	297
340	1026	239
340	1404	197
340	1477	435
340	1478	346
340	1479	184
341	314	91
341	508	143
341	510	178
341	763	65
341	962	147
341	1010	230
341	1480	218
341	1481	164
341	1482	96
341	1483	92
341	1484	79
341	1485	73
341	1486	65
342	24	102
342	36	508
342	46	156
342	52	132
342	107	173
342	190	74
342	221	157
342	295	101
342	474	100
342	765	480
342	956	116
342	1487	105
342	1488	77
343	210	160
343	241	312
343	1489	94
343	1490	75
343	1491	65
344	104	39
344	109	5
344	277	1
344	293	14
344	1492	6
344	1493	2
344	1494	2
344	1495	1
345	46	42
345	141	41
345	187	49
345	359	29
345	413	26
345	572	36
345	708	27
345	1138	52
345	1496	50
346	46	11632
346	47	615
346	55	2568
346	102	1059
346	105	1342
346	114	400
346	134	2497
346	295	545
346	392	385
346	528	485
346	861	440
346	863	920
346	1174	1483
347	96	1545
347	102	136
347	118	65
347	216	244
347	376	64
347	1248	56
347	1497	554
347	1498	147
348	87	29
348	115	27
348	127	42
348	184	55
348	863	59
348	1499	44
348	1500	29
349	111	529
349	303	3782
349	460	322
349	589	422
349	708	527
349	863	327
349	1097	771
349	1175	365
349	1501	4702
349	1502	370
349	1503	356
350	66	709
350	72	690
350	74	1315
350	79	545
350	87	731
350	88	1459
350	171	980
350	237	2096
350	385	948
350	539	1157
350	540	543
351	47	85
351	78	92
351	79	89
351	133	51
351	184	168
351	267	132
351	301	187
351	434	76
351	714	197
351	923	88
351	1258	365
351	1409	368
351	1504	102
352	22	53
352	80	51
352	109	50
352	131	63
352	133	68
352	135	103
352	184	40
352	238	60
352	377	48
352	538	112
352	725	41
352	1505	479
353	79	11
353	81	2
353	87	4
353	134	8
353	136	3
353	184	41
353	185	3
353	374	11
354	77	3
354	79	12
354	87	16
354	96	57
354	98	10
354	127	3
354	185	5
354	1200	12
354	1506	8
355	55	294
355	80	135
355	96	252
355	118	286
355	137	301
355	538	180
356	187	1688
356	199	4220
356	215	2119
356	303	1440
356	304	877
356	1503	2758
356	1507	2558
357	57	1589
357	104	810
357	155	720
357	187	2953
357	293	1334
357	295	1074
357	460	1553
357	517	577
357	957	638
357	1138	792
357	1237	741
357	1508	2161
357	1509	791
357	1510	669
357	1511	554
358	35	115
358	46	259
358	155	113
358	158	117
358	360	83
358	442	102
358	486	106
358	708	116
358	1100	105
358	1136	88
358	1496	87
358	1512	202
358	1513	135
358	1514	100
358	1515	79
358	1516	78
358	1517	78
359	30	7636
359	275	643
359	497	1824
359	498	3119
359	500	331
359	799	807
359	1277	367
359	1293	289
359	1352	1084
359	1518	2348
359	1519	691
359	1520	319
359	1521	243
360	442	45
360	1522	59
361	73	170
361	74	399
361	87	841
361	127	199
361	133	261
361	134	148
361	171	296
361	377	333
362	55	283
362	78	847
362	102	422
362	118	278
362	267	221
362	560	373
362	1523	1492
362	1524	291
362	1525	259
363	208	794
363	210	959
363	392	804
363	738	564
363	830	471
363	1342	999
364	35	744
364	36	523
364	48	582
364	141	803
364	297	1731
364	471	515
364	608	604
364	864	477
364	909	1103
364	1526	976
364	1527	973
365	30	9
365	867	5
365	958	9
365	1010	27
365	1105	30
365	1374	5
365	1514	19
365	1528	31
365	1529	15
365	1530	12
365	1531	8
365	1532	8
365	1533	7
365	1534	5
366	36	3178
366	53	3569
366	155	541
366	156	1333
366	196	5130
366	362	371
366	516	389
366	615	869
366	735	1308
366	888	230
366	1416	380
366	1514	300
366	1535	353
366	1536	311
366	1537	235
367	46	5086
367	47	13525
367	78	416
367	102	12209
367	119	268
367	528	198
367	833	184
367	906	1741
367	920	1068
367	1538	515
367	1539	230
367	1540	202
368	104	600
368	223	224
368	224	249
368	462	1254
368	883	598
368	1004	426
368	1047	227
368	1174	592
368	1325	1283
368	1541	3658
368	1542	2877
368	1543	1510
368	1544	423
368	1545	273
368	1546	217
369	46	200
